contentId;bytes;srcUserId;dstUserId;type;timestamp
179;1024;0;41;1;1588232252184
154;1024;0;30;1;1588232252347
148;1024;45;57;0;1588232252353
151;1024;0;70;1;1588232252442
56;1024;57;34;0;1588232252456
57;1024;0;53;1;1588232252460
179;1024;31;2;0;1588232252492
72;1024;0;20;1;1588232252505
182;1024;0;3;1;1588232252526
25;1024;0;67;1;1588232252529
110;1024;63;53;0;1588232252596
173;1024;75;19;0;1588232252597
114;1024;0;15;1;1588232252713
75;1024;0;48;1;1588232252739
0;1024;0;23;1;1588232252742
96;1024;30;68;0;1588232252763
113;1024;3;64;0;1588232252812
54;1024;24;14;0;1588232252870
148;1024;28;46;0;1588232252891
105;1024;1;61;0;1588232252894
128;1024;0;74;1;1588232252924
163;1024;48;8;0;1588232252943
112;1024;48;24;0;1588232252953
169;1024;0;68;1;1588232253046
174;1024;0;33;1;1588232253048
151;1024;59;26;0;1588232253076
119;1024;16;52;0;1588232253085
112;1024;0;65;1;1588232253123
149;1024;8;58;0;1588232253181
20;1024;70;7;0;1588232253213
15;1024;0;5;1;1588232253251
174;1024;0;7;1;1588232253254
125;1024;23;60;0;1588232253303
175;1024;0;75;1;1588232253342
48;1024;51;68;0;1588232253451
131;1024;0;30;1;1588232253469
68;1024;0;34;1;1588232253499
106;1024;0;48;1;1588232253529
54;1024;0;47;1;1588232253564
140;1024;0;16;1;1588232253653
127;1024;0;59;1;1588232253666
48;1024;0;55;1;1588232253704
46;1024;37;15;0;1588232253704
70;1024;2;37;0;1588232253731
71;1024;49;63;0;1588232253744
58;1024;8;68;0;1588232253781
40;1024;0;15;1;1588232253811
118;1024;62;32;0;1588232253822
181;1024;0;55;1;1588232253842
29;1024;6;52;0;1588232253847
40;1024;3;72;0;1588232253914
186;1024;0;44;1;1588232253978
172;1024;73;2;0;1588232253979
113;1024;0;31;1;1588232254103
160;1024;0;62;1;1588232254121
17;1024;0;30;1;1588232254121
17;1024;0;52;1;1588232254192
0;1024;0;13;1;1588232254213
2;1024;30;42;0;1588232254216
140;1024;0;2;1;1588232254229
60;1024;44;27;0;1588232254242
20;1024;0;3;1;1588232254253
121;1024;0;17;1;1588232254271
89;1024;40;9;0;1588232254292
79;1024;0;62;1;1588232254343
88;1024;0;48;1;1588232254422
28;1024;34;75;0;1588232254427
24;1024;7;75;0;1588232254430
108;1024;0;64;1;1588232254452
129;1024;0;28;1;1588232254587
112;1024;0;39;1;1588232254627
142;1024;7;2;0;1588232254635
78;1024;0;75;1;1588232254696
174;1024;10;34;0;1588232254706
140;1024;0;61;1;1588232254721
62;1024;0;45;1;1588232254726
18;1024;0;48;1;1588232254760
133;1024;0;70;1;1588232254855
65;1024;0;63;1;1588232254859
166;1024;0;26;1;1588232254912
175;1024;19;70;0;1588232254929
155;1024;0;61;1;1588232254992
186;1024;64;29;0;1588232255041
190;1024;52;37;0;1588232255041
164;1024;8;40;0;1588232255081
77;1024;37;4;0;1588232255092
66;1024;62;21;0;1588232255122
162;1024;1;67;0;1588232255128
18;1024;27;26;0;1588232255165
103;1024;0;53;1;1588232255181
129;1024;0;25;1;1588232255190
84;1024;0;73;1;1588232255190
160;1024;8;1;0;1588232255203
55;1024;0;12;1;1588232255226
122;1024;0;72;1;1588232255231
103;1024;0;38;1;1588232255245
110;1024;0;22;1;1588232255307
165;1024;20;54;0;1588232255314
108;1024;0;34;1;1588232255320
91;1024;0;30;1;1588232255328
143;1024;57;70;0;1588232255370
163;1024;26;40;0;1588232255442
38;1024;26;4;0;1588232255579
185;1024;0;39;1;1588232255600
67;1024;0;22;1;1588232255635
189;1024;0;71;1;1588232255642
92;1024;0;70;1;1588232255672
45;1024;0;48;1;1588232255679
96;1024;0;36;1;1588232255752
9;1024;18;52;0;1588232255753
171;1024;0;69;1;1588232255792
56;1024;35;25;0;1588232255792
36;1024;0;26;1;1588232255834
126;1024;44;35;0;1588232255842
122;1024;0;5;1;1588232255848
185;1024;0;66;1;1588232255897
176;1024;0;17;1;1588232255898
84;1024;0;62;1;1588232255952
64;1024;0;58;1;1588232256006
26;1024;32;73;0;1588232256006
99;1024;0;7;1;1588232256015
25;1024;0;61;1;1588232256032
182;1024;0;31;1;1588232256054
79;1024;0;69;1;1588232256076
113;1024;32;18;0;1588232256120
39;1024;33;48;0;1588232256147
175;1024;0;14;1;1588232256157
157;1024;63;75;0;1588232256167
57;1024;0;28;1;1588232256187
56;1024;16;74;0;1588232256208
117;1024;0;27;1;1588232256220
198;1024;0;47;1;1588232256223
122;1024;34;29;0;1588232256238
160;1024;24;59;0;1588232256261
7;1024;0;29;1;1588232256270
61;1024;10;7;0;1588232256287
75;1024;0;60;1;1588232256338
186;1024;0;7;1;1588232256357
82;1024;0;54;1;1588232256540
122;1024;0;61;1;1588232256592
180;1024;46;23;0;1588232256609
130;1024;0;38;1;1588232256611
198;1024;0;66;1;1588232256626
171;1024;0;56;1;1588232256632
24;1024;70;3;0;1588232256652
41;1024;64;55;0;1588232256652
124;1024;0;1;1;1588232256692
94;1024;4;64;0;1588232256692
49;1024;0;12;1;1588232256693
93;1024;0;48;1;1588232256748
93;1024;0;50;1;1588232256787
122;1024;0;59;1;1588232256827
24;1024;0;3;1;1588232256833
182;1024;1;21;0;1588232256903
50;1024;9;71;0;1588232256913
172;1024;0;72;1;1588232256962
112;1024;40;63;0;1588232256993
177;1024;44;68;0;1588232257030
198;1024;0;40;1;1588232257046
78;1024;56;65;0;1588232257058
3;1024;0;9;1;1588232257107
66;1024;0;56;1;1588232257114
55;1024;71;22;0;1588232257131
6;1024;0;18;1;1588232257194
77;1024;0;44;1;1588232257229
67;1024;0;38;1;1588232257233
47;1024;19;3;0;1588232257268
34;1024;0;15;1;1588232257272
137;1024;0;31;1;1588232257426
54;1024;0;56;1;1588232257429
139;1024;0;53;1;1588232257442
57;1024;0;15;1;1588232257442
141;1024;57;71;0;1588232257451
129;1024;0;7;1;1588232257494
192;1024;49;43;0;1588232257526
191;1024;41;58;0;1588232257563
158;1024;0;35;1;1588232257595
142;1024;64;11;0;1588232257644
18;1024;39;42;0;1588232257673
8;1024;0;74;1;1588232257693
11;1024;0;15;1;1588232257707
21;1024;7;61;0;1588232257718
31;1024;35;12;0;1588232257737
69;1024;15;10;0;1588232257766
170;1024;0;34;1;1588232257766
26;1024;0;71;1;1588232257782
89;1024;0;55;1;1588232257787
75;1024;0;36;1;1588232257804
166;1024;73;43;0;1588232257810
133;1024;0;71;1;1588232257853
89;1024;66;64;0;1588232257865
8;1024;42;5;0;1588232257870
23;1024;0;62;1;1588232257942
173;1024;0;58;1;1588232257969
6;1024;0;47;1;1588232257976
88;1024;0;43;1;1588232257976
102;1024;66;65;0;1588232258026
92;1024;0;3;1;1588232258053
33;1024;0;70;1;1588232258078
168;1024;38;47;0;1588232258106
69;1024;0;71;1;1588232258170
28;1024;0;75;1;1588232258187
67;1024;0;8;1;1588232258230
170;1024;48;8;0;1588232258254
139;1024;49;60;0;1588232258285
82;1024;0;30;1;1588232258287
76;1024;3;12;0;1588232258287
173;1024;35;49;0;1588232258292
24;1024;0;19;1;1588232258298
145;1024;56;13;0;1588232258376
199;1024;63;49;0;1588232258407
141;1024;74;31;0;1588232258442
115;1024;13;57;0;1588232258530
23;1024;8;15;0;1588232258547
158;1024;71;42;0;1588232258553
189;1024;0;14;1;1588232258570
56;1024;43;68;0;1588232258570
92;1024;0;52;1;1588232258592
94;1024;0;13;1;1588232258662
58;1024;60;7;0;1588232258668
181;1024;0;16;1;1588232258693
187;1024;0;61;1;1588232258698
42;1024;0;55;1;1588232258710
59;1024;3;28;0;1588232258752
47;1024;0;8;1;1588232258757
141;1024;0;68;1;1588232258789
80;1024;41;49;0;1588232258802
160;1024;0;1;1;1588232258815
173;1024;20;26;0;1588232258837
187;1024;34;66;0;1588232258885
111;1024;0;55;1;1588232258911
87;1024;0;58;1;1588232258912
141;1024;15;64;0;1588232258929
117;1024;74;50;0;1588232258967
63;1024;47;65;0;1588232258981
97;1024;0;29;1;1588232259008
42;1024;44;41;0;1588232259069
165;1024;0;6;1;1588232259081
176;1024;23;9;0;1588232259092
107;1024;22;48;0;1588232259138
182;1024;0;63;1;1588232259188
87;1024;0;29;1;1588232259195
180;1024;0;45;1;1588232259212
113;1024;0;36;1;1588232259241
79;1024;0;69;1;1588232259285
138;1024;7;36;0;1588232259313
158;1024;6;40;0;1588232259403
8;1024;51;66;0;1588232259412
40;1024;0;6;1;1588232259423
34;1024;0;46;1;1588232259459
81;1024;0;32;1;1588232259473
59;1024;0;65;1;1588232259483
101;1024;22;7;0;1588232259561
18;1024;66;5;0;1588232259582
114;1024;33;64;0;1588232259608
10;1024;0;29;1;1588232259652
6;1024;0;4;1;1588232259747
154;1024;0;75;1;1588232259786
132;1024;0;63;1;1588232259798
173;1024;51;11;0;1588232259815
139;1024;0;58;1;1588232259826
162;1024;10;55;0;1588232259883
129;1024;0;18;1;1588232259895
133;1024;63;59;0;1588232259923
39;1024;20;49;0;1588232259952
30;1024;30;66;0;1588232259967
62;1024;7;16;0;1588232259969
41;1024;0;36;1;1588232260085
191;1024;73;4;0;1588232260097
69;1024;4;47;0;1588232260126
137;1024;0;12;1;1588232260248
180;1024;54;58;0;1588232260248
161;1024;70;20;0;1588232260248
21;1024;0;66;1;1588232260260
159;1024;0;61;1;1588232260260
177;1024;0;33;1;1588232260311
83;1024;70;72;0;1588232260348
64;1024;4;24;0;1588232260348
177;1024;41;24;0;1588232260360
103;1024;0;49;1;1588232260381
193;1024;0;24;1;1588232260408
78;1024;0;23;1;1588232260455
134;1024;0;6;1;1588232260470
187;1024;70;40;0;1588232260486
33;1024;0;11;1;1588232260497
16;1024;57;42;0;1588232260550
69;1024;0;8;1;1588232260583
150;1024;62;5;0;1588232260609
94;1024;0;40;1;1588232260609
27;1024;0;34;1;1588232260654
137;1024;0;33;1;1588232260660
146;1024;16;35;0;1588232260742
134;1024;0;53;1;1588232260776
119;1024;2;67;0;1588232260797
120;1024;11;2;0;1588232260802
183;1024;0;24;1;1588232260818
104;1024;0;20;1;1588232260846
8;1024;30;7;0;1588232260885
54;1024;59;72;0;1588232260900
9;1024;0;11;1;1588232260998
86;1024;0;30;1;1588232261000
48;1024;0;52;1;1588232261000
129;1024;0;9;1;1588232261015
44;1024;28;45;0;1588232261042
188;1024;0;33;1;1588232261056
89;1024;0;46;1;1588232261168
181;1024;29;2;0;1588232261174
57;1024;0;72;1;1588232261198
166;1024;24;45;0;1588232261220
135;1024;74;75;0;1588232261223
190;1024;59;63;0;1588232261249
27;1024;57;10;0;1588232261276
126;1024;0;48;1;1588232261288
192;1024;58;19;0;1588232261293
43;1024;0;3;1;1588232261401
181;1024;0;44;1;1588232261466
25;1024;0;37;1;1588232261482
150;1024;0;12;1;1588232261492
144;1024;32;64;0;1588232261572
184;1024;0;23;1;1588232261642
197;1024;75;47;0;1588232261684
64;1024;0;63;1;1588232261689
8;1024;0;59;1;1588232261692
92;1024;0;24;1;1588232261704
189;1024;53;37;0;1588232261739
197;1024;0;12;1;1588232261822
58;1024;0;49;1;1588232261830
70;1024;0;50;1;1588232261853
57;1024;18;55;0;1588232261856
47;1024;0;71;1;1588232261861
170;1024;29;67;0;1588232261908
175;1024;0;59;1;1588232261926
166;1024;2;16;0;1588232261953
22;1024;0;55;1;1588232261958
29;1024;10;16;0;1588232261966
101;1024;73;13;0;1588232262046
69;1024;55;59;0;1588232262046
55;1024;0;5;1;1588232262107
71;1024;0;41;1;1588232262115
7;1024;7;39;0;1588232262169
109;1024;0;66;1;1588232262183
86;1024;0;48;1;1588232262208
73;1024;25;50;0;1588232262242
26;1024;0;49;1;1588232262314
117;1024;0;73;1;1588232262355
157;1024;20;19;0;1588232262406
140;1024;0;58;1;1588232262417
31;1024;0;58;1;1588232262436
136;1024;35;28;0;1588232262442
36;1024;16;71;0;1588232262442
39;1024;42;65;0;1588232262461
102;1024;67;18;0;1588232262465
94;1024;0;4;1;1588232262542
179;1024;0;13;1;1588232262610
118;1024;0;27;1;1588232262661
152;1024;5;59;0;1588232262683
41;1024;0;35;1;1588232262764
32;1024;0;34;1;1588232262766
49;1024;0;48;1;1588232262831
103;1024;0;59;1;1588232262840
104;1024;55;45;0;1588232262840
9;1024;0;45;1;1588232262847
24;1024;44;30;0;1588232262847
179;1024;27;40;0;1588232262855
70;1024;0;66;1;1588232262864
5;1024;0;48;1;1588232262903
57;1024;0;27;1;1588232262919
48;1024;55;61;0;1588232262934
133;1024;0;73;1;1588232262968
32;1024;9;12;0;1588232262989
187;1024;0;23;1;1588232263029
88;1024;63;58;0;1588232263078
179;1024;39;64;0;1588232263123
97;1024;73;14;0;1588232263193
142;1024;0;17;1;1588232263217
30;1024;61;70;0;1588232263217
14;1024;57;30;0;1588232263272
157;1024;0;2;1;1588232263302
151;1024;41;20;0;1588232263344
20;1024;0;56;1;1588232263415
83;1024;58;71;0;1588232263424
116;1024;49;6;0;1588232263426
87;1024;44;36;0;1588232263467
11;1024;0;38;1;1588232263476
107;1024;60;32;0;1588232263481
21;1024;0;23;1;1588232263517
123;1024;0;71;1;1588232263545
47;1024;0;6;1;1588232263568
178;1024;42;30;0;1588232263644
193;1024;51;73;0;1588232263647
191;1024;0;58;1;1588232263654
128;1024;0;34;1;1588232263705
9;1024;52;64;0;1588232263712
143;1024;45;47;0;1588232263776
147;1024;0;42;1;1588232263776
198;1024;0;23;1;1588232263816
186;1024;0;31;1;1588232263844
148;1024;0;8;1;1588232263916
154;1024;0;7;1;1588232263942
171;1024;0;35;1;1588232264053
113;1024;0;68;1;1588232264081
183;1024;0;21;1;1588232264087
64;1024;19;68;0;1588232264093
99;1024;0;24;1;1588232264142
3;1024;0;57;1;1588232264147
154;1024;0;30;1;1588232264162
133;1024;50;11;0;1588232264176
74;1024;50;54;0;1588232264182
122;1024;0;16;1;1588232264200
163;1024;0;18;1;1588232264226
35;1024;0;49;1;1588232264262
2;1024;42;33;0;1588232264276
146;1024;0;29;1;1588232264282
137;1024;10;73;0;1588232264294
176;1024;14;63;0;1588232264317
194;1024;0;71;1;1588232264342
151;1024;0;72;1;1588232264374
137;1024;0;62;1;1588232264428
173;1024;0;63;1;1588232264437
18;1024;7;36;0;1588232264445
163;1024;59;41;0;1588232264453
30;1024;0;24;1;1588232264464
94;1024;75;2;0;1588232264575
144;1024;0;34;1;1588232264577
188;1024;0;52;1;1588232264607
31;1024;0;18;1;1588232264616
170;1024;0;15;1;1588232264626
196;1024;0;44;1;1588232264633
168;1024;0;4;1;1588232264646
33;1024;42;45;0;1588232264658
65;1024;33;30;0;1588232264658
143;1024;0;41;1;1588232264658
113;1024;46;4;0;1588232264658
90;1024;18;59;0;1588232264726
189;1024;0;50;1;1588232264736
95;1024;0;13;1;1588232264877
66;1024;18;33;0;1588232264897
10;1024;0;56;1;1588232264926
143;1024;28;17;0;1588232264945
127;1024;26;24;0;1588232264984
187;1024;19;60;0;1588232264999
90;1024;0;10;1;1588232265012
192;1024;19;22;0;1588232265017
21;1024;0;41;1;1588232265036
24;1024;0;71;1;1588232265070
74;1024;27;25;0;1588232265112
95;1024;0;62;1;1588232265120
84;1024;42;40;0;1588232265142
46;1024;0;52;1;1588232265177
125;1024;0;72;1;1588232265183
136;1024;0;64;1;1588232265189
77;1024;34;25;0;1588232265249
147;1024;53;10;0;1588232265258
163;1024;0;5;1;1588232265260
64;1024;55;4;0;1588232265295
19;1024;0;60;1;1588232265298
74;1024;0;67;1;1588232265300
175;1024;0;64;1;1588232265300
178;1024;0;43;1;1588232265392
5;1024;0;33;1;1588232265403
142;1024;0;74;1;1588232265408
133;1024;42;24;0;1588232265484
15;1024;0;58;1;1588232265495
1;1024;0;58;1;1588232265609
38;1024;0;48;1;1588232265616
102;1024;64;40;0;1588232265616
94;1024;0;34;1;1588232265632
151;1024;15;43;0;1588232265635
133;1024;27;11;0;1588232265642
59;1024;0;63;1;1588232265658
166;1024;11;64;0;1588232265677
117;1024;41;10;0;1588232265692
53;1024;0;50;1;1588232265717
183;1024;63;66;0;1588232265777
191;1024;0;36;1;1588232265790
111;1024;44;38;0;1588232265792
117;1024;20;17;0;1588232265870
38;1024;26;61;0;1588232265943
164;1024;0;67;1;1588232265971
153;1024;33;66;0;1588232266028
182;1024;15;25;0;1588232266042
85;1024;0;69;1;1588232266047
58;1024;0;61;1;1588232266078
191;1024;0;30;1;1588232266078
194;1024;0;41;1;1588232266112
163;1024;0;40;1;1588232266116
84;1024;0;17;1;1588232266140
114;1024;69;20;0;1588232266147
83;1024;3;14;0;1588232266158
100;1024;0;22;1;1588232266204
146;1024;0;26;1;1588232266242
87;1024;0;58;1;1588232266287
26;1024;0;54;1;1588232266293
104;1024;0;16;1;1588232266383
187;1024;45;22;0;1588232266452
47;1024;0;27;1;1588232266458
182;1024;0;1;1;1588232266458
135;1024;0;14;1;1588232266469
198;1024;41;67;0;1588232266526
100;1024;0;23;1;1588232266577
159;1024;0;2;1;1588232266718
48;1024;67;73;0;1588232266754
67;1024;0;38;1;1588232266805
167;1024;0;72;1;1588232266840
186;1024;0;7;1;1588232266847
98;1024;0;13;1;1588232266852
13;1024;1;22;0;1588232266857
40;1024;0;20;1;1588232266911
111;1024;41;40;0;1588232266926
81;1024;0;1;1;1588232266937
78;1024;17;24;0;1588232266949
71;1024;23;40;0;1588232266949
164;1024;0;40;1;1588232266955
111;1024;70;51;0;1588232266997
7;1024;0;2;1;1588232267007
70;1024;0;60;1;1588232267025
153;1024;42;25;0;1588232267093
67;1024;26;71;0;1588232267117
126;1024;0;57;1;1588232267119
159;1024;0;36;1;1588232267142
82;1024;0;50;1;1588232267156
154;1024;0;13;1;1588232267282
76;1024;0;58;1;1588232267287
58;1024;0;32;1;1588232267298
87;1024;0;61;1;1588232267321
124;1024;47;7;0;1588232267339
35;1024;48;32;0;1588232267357
70;1024;22;39;0;1588232267359
81;1024;0;67;1;1588232267365
131;1024;0;36;1;1588232267413
87;1024;41;62;0;1588232267415
157;1024;16;66;0;1588232267435
54;1024;28;33;0;1588232267489
42;1024;65;48;0;1588232267592
88;1024;0;61;1;1588232267608
177;1024;0;24;1;1588232267615
115;1024;72;44;0;1588232267622
78;1024;0;28;1;1588232267625
99;1024;0;40;1;1588232267646
29;1024;75;24;0;1588232267736
14;1024;0;21;1;1588232267736
180;1024;73;10;0;1588232267826
189;1024;42;29;0;1588232267858
47;1024;0;36;1;1588232267900
180;1024;5;16;0;1588232267955
130;1024;31;46;0;1588232267979
94;1024;0;54;1;1588232268046
0;1024;0;51;1;1588232268077
20;1024;74;1;0;1588232268093
15;1024;0;45;1;1588232268135
60;1024;57;24;0;1588232268165
113;1024;26;45;0;1588232268200
19;1024;0;55;1;1588232268226
80;1024;74;4;0;1588232268236
116;1024;0;42;1;1588232268248
196;1024;19;41;0;1588232268253
107;1024;73;39;0;1588232268271
89;1024;25;12;0;1588232268280
126;1024;52;3;0;1588232268320
156;1024;0;47;1;1588232268326
9;1024;0;45;1;1588232268407
109;1024;46;8;0;1588232268407
175;1024;0;73;1;1588232268413
147;1024;0;46;1;1588232268432
86;1024;0;33;1;1588232268553
198;1024;0;3;1;1588232268609
144;1024;32;28;0;1588232268676
34;1024;0;73;1;1588232268692
140;1024;27;10;0;1588232268696
19;1024;0;44;1;1588232268737
87;1024;0;5;1;1588232268742
128;1024;0;2;1;1588232268778
92;1024;38;19;0;1588232268848
31;1024;0;45;1;1588232269018
101;1024;0;32;1;1588232269140
196;1024;43;49;0;1588232269144
5;1024;63;59;0;1588232269176
147;1024;0;17;1;1588232269220
14;1024;0;28;1;1588232269236
116;1024;56;13;0;1588232269244
166;1024;9;6;0;1588232269267
188;1024;0;60;1;1588232269273
173;1024;7;47;0;1588232269308
198;1024;43;31;0;1588232269328
184;1024;0;44;1;1588232269337
76;1024;0;38;1;1588232269345
100;1024;0;38;1;1588232269347
87;1024;33;49;0;1588232269426
130;1024;0;49;1;1588232269434
165;1024;0;24;1;1588232269439
104;1024;16;73;0;1588232269445
143;1024;58;71;0;1588232269457
154;1024;0;26;1;1588232269461
198;1024;0;26;1;1588232269468
9;1024;0;35;1;1588232269487
114;1024;0;40;1;1588232269487
39;1024;0;49;1;1588232269491
85;1024;11;6;0;1588232269520
71;1024;0;25;1;1588232269548
91;1024;0;22;1;1588232269564
27;1024;0;34;1;1588232269585
94;1024;59;36;0;1588232269614
21;1024;0;39;1;1588232269619
68;1024;0;15;1;1588232269742
123;1024;0;37;1;1588232269784
61;1024;0;67;1;1588232269787
80;1024;25;68;0;1588232269853
190;1024;0;39;1;1588232269880
38;1024;0;69;1;1588232269892
61;1024;4;61;0;1588232269945
109;1024;22;46;0;1588232269983
64;1024;40;57;0;1588232270031
173;1024;0;72;1;1588232270033
33;1024;0;56;1;1588232270061
179;1024;0;23;1;1588232270078
124;1024;0;43;1;1588232270081
23;1024;0;53;1;1588232270095
39;1024;72;24;0;1588232270283
120;1024;0;63;1;1588232270284
196;1024;0;69;1;1588232270295
194;1024;71;37;0;1588232270364
194;1024;0;4;1;1588232270466
21;1024;0;64;1;1588232270502
184;1024;26;70;0;1588232270503
115;1024;0;22;1;1588232270532
177;1024;0;71;1;1588232270561
24;1024;0;8;1;1588232270582
117;1024;65;10;0;1588232270594
168;1024;64;13;0;1588232270607
165;1024;0;15;1;1588232270622
188;1024;0;56;1;1588232270681
119;1024;0;36;1;1588232270877
74;1024;0;61;1;1588232270895
120;1024;0;41;1;1588232270951
142;1024;0;31;1;1588232270976
154;1024;0;14;1;1588232270999
74;1024;33;64;0;1588232271019
66;1024;0;68;1;1588232271031
70;1024;61;7;0;1588232271037
2;1024;0;22;1;1588232271060
167;1024;41;39;0;1588232271078
117;1024;53;42;0;1588232271128
35;1024;0;74;1;1588232271128
137;1024;0;41;1;1588232271165
6;1024;25;16;0;1588232271185
161;1024;0;7;1;1588232271264
50;1024;0;30;1;1588232271311
11;1024;45;56;0;1588232271313
184;1024;29;37;0;1588232271316
38;1024;59;32;0;1588232271322
23;1024;0;59;1;1588232271334
33;1024;26;35;0;1588232271429
32;1024;0;47;1;1588232271458
172;1024;0;5;1;1588232271459
98;1024;13;16;0;1588232271558
80;1024;0;73;1;1588232271592
129;1024;0;25;1;1588232271643
33;1024;0;27;1;1588232271679
179;1024;0;25;1;1588232271715
177;1024;66;25;0;1588232271723
181;1024;68;4;0;1588232271729
192;1024;0;18;1;1588232271739
79;1024;0;25;1;1588232271758
0;1024;62;21;0;1588232271761
26;1024;0;62;1;1588232271888
157;1024;64;28;0;1588232271959
189;1024;65;33;0;1588232271959
171;1024;16;15;0;1588232272004
113;1024;16;41;0;1588232272026
177;1024;0;34;1;1588232272031
39;1024;39;43;0;1588232272034
85;1024;24;66;0;1588232272109
127;1024;37;4;0;1588232272115
156;1024;0;17;1;1588232272164
64;1024;0;65;1;1588232272166
137;1024;0;59;1;1588232272176
196;1024;0;55;1;1588232272176
191;1024;0;63;1;1588232272181
116;1024;0;67;1;1588232272217
127;1024;10;53;0;1588232272239
145;1024;31;44;0;1588232272261
107;1024;0;39;1;1588232272301
150;1024;3;65;0;1588232272327
12;1024;56;68;0;1588232272376
17;1024;0;15;1;1588232272379
198;1024;43;27;0;1588232272445
149;1024;49;25;0;1588232272481
145;1024;56;1;0;1588232272489
64;1024;0;67;1;1588232272492
125;1024;17;29;0;1588232272504
51;1024;67;13;0;1588232272535
58;1024;58;2;0;1588232272588
47;1024;52;50;0;1588232272628
45;1024;43;75;0;1588232272660
179;1024;0;2;1;1588232272702
176;1024;0;73;1;1588232272726
10;1024;48;40;0;1588232272749
56;1024;0;68;1;1588232272782
121;1024;19;58;0;1588232272788
73;1024;0;59;1;1588232272837
46;1024;0;68;1;1588232272909
129;1024;14;64;0;1588232272927
142;1024;0;41;1;1588232272950
6;1024;0;19;1;1588232272968
190;1024;0;8;1;1588232272979
61;1024;21;54;0;1588232272979
193;1024;0;19;1;1588232273015
93;1024;0;45;1;1588232273084
70;1024;64;11;0;1588232273086
27;1024;22;47;0;1588232273106
89;1024;0;47;1;1588232273126
87;1024;3;1;0;1588232273142
32;1024;46;56;0;1588232273201
194;1024;72;9;0;1588232273204
176;1024;0;6;1;1588232273221
37;1024;17;55;0;1588232273226
177;1024;0;41;1;1588232273242
89;1024;26;10;0;1588232273265
36;1024;73;42;0;1588232273305
4;1024;47;21;0;1588232273305
183;1024;11;24;0;1588232273355
142;1024;2;24;0;1588232273444
162;1024;0;59;1;1588232273449
76;1024;66;57;0;1588232273467
80;1024;11;74;0;1588232273485
173;1024;0;56;1;1588232273498
68;1024;0;5;1;1588232273594
77;1024;0;49;1;1588232273594
91;1024;0;46;1;1588232273634
173;1024;0;58;1;1588232273690
83;1024;0;68;1;1588232273763
129;1024;0;70;1;1588232273763
82;1024;0;21;1;1588232273792
132;1024;0;33;1;1588232273812
177;1024;53;3;0;1588232273883
86;1024;0;19;1;1588232273906
33;1024;0;71;1;1588232273921
161;1024;72;66;0;1588232273947
175;1024;52;14;0;1588232273964
134;1024;0;66;1;1588232273964
23;1024;0;47;1;1588232274028
169;1024;0;59;1;1588232274033
55;1024;0;27;1;1588232274088
193;1024;73;61;0;1588232274088
44;1024;0;28;1;1588232274161
32;1024;0;17;1;1588232274204
189;1024;0;55;1;1588232274220
152;1024;70;60;0;1588232274250
20;1024;30;23;0;1588232274336
148;1024;40;64;0;1588232274348
84;1024;44;31;0;1588232274378
9;1024;0;7;1;1588232274409
60;1024;43;54;0;1588232274444
43;1024;59;26;0;1588232274464
53;1024;29;4;0;1588232274484
160;1024;0;23;1;1588232274528
129;1024;58;62;0;1588232274534
38;1024;39;58;0;1588232274542
37;1024;23;66;0;1588232274626
195;1024;0;67;1;1588232274634
1;1024;0;39;1;1588232274708
106;1024;28;2;0;1588232274744
6;1024;0;40;1;1588232274803
82;1024;0;38;1;1588232274812
123;1024;0;20;1;1588232274831
199;1024;0;67;1;1588232274852
195;1024;0;2;1;1588232274852
140;1024;0;66;1;1588232274880
99;1024;0;19;1;1588232274886
56;1024;0;27;1;1588232274908
161;1024;0;57;1;1588232274936
106;1024;0;45;1;1588232275067
101;1024;0;56;1;1588232275094
85;1024;0;1;1;1588232275138
68;1024;0;62;1;1588232275159
56;1024;14;73;0;1588232275166
176;1024;0;47;1;1588232275184
141;1024;0;52;1;1588232275217
22;1024;0;11;1;1588232275297
73;1024;0;75;1;1588232275309
34;1024;25;54;0;1588232275369
128;1024;0;55;1;1588232275376
29;1024;37;9;0;1588232275399
107;1024;0;26;1;1588232275438
1;1024;0;29;1;1588232275442
157;1024;9;40;0;1588232275470
194;1024;0;74;1;1588232275476
124;1024;37;22;0;1588232275552
90;1024;64;39;0;1588232275566
19;1024;0;17;1;1588232275611
16;1024;0;15;1;1588232275756
47;1024;0;55;1;1588232275798
89;1024;46;60;0;1588232275805
182;1024;60;10;0;1588232275818
173;1024;0;21;1;1588232275826
34;1024;58;1;0;1588232275834
37;1024;0;55;1;1588232275844
34;1024;0;26;1;1588232275855
49;1024;0;6;1;1588232275887
62;1024;55;71;0;1588232275945
71;1024;0;44;1;1588232275948
145;1024;0;60;1;1588232276055
21;1024;16;7;0;1588232276126
101;1024;0;20;1;1588232276176
75;1024;48;65;0;1588232276187
180;1024;0;56;1;1588232276210
51;1024;56;40;0;1588232276249
173;1024;0;54;1;1588232276272
191;1024;6;3;0;1588232276276
122;1024;58;26;0;1588232276278
164;1024;21;51;0;1588232276311
171;1024;0;32;1;1588232276314
90;1024;0;57;1;1588232276330
19;1024;75;39;0;1588232276330
87;1024;0;37;1;1588232276377
118;1024;0;72;1;1588232276386
128;1024;0;46;1;1588232276450
159;1024;0;75;1;1588232276504
44;1024;36;12;0;1588232276580
27;1024;39;53;0;1588232276584
118;1024;0;21;1;1588232276599
